maxsc,rmse,b1,b7,bs,a6,a8,a9,a10,y,L,kap,e21,e4,s19,s20,e22,bn,p2,rwc
11.963333333333326,0.015482680577078755,dol,dol,dol,-0.01,0.015,0.085,0.03,0.2,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.966666666666661,0.017073696579501724,dol,sqrt,rank,0.01,0.015,0.0,0.03,0.12,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.966666666666681,0.019157227668061105,dol,dol,dol,0.01,0.0,0.085,0.01,0.2,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.966666666666681,0.018598879558049047,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0
11.966666666666681,0.018598879558049047,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0
11.966666666666681,0.016133834131345774,sqrt,dol,dol,0.01,0.015,0.045,0.03,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
11.966666666666681,0.016133834131345774,sqrt,dol,dol,0.01,0.015,0.045,0.03,0.2,0.0,0.004,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
11.973333333333354,0.018604400835405696,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011,0.0,0.0
11.973333333333354,0.018604400835405696,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.011,0.0,0.0
11.973333333333354,0.018565196273313864,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11.973333333333354,0.018565196273313864,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.003,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11.97999999999999,0.01859376944829359,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.97999999999999,0.01859376944829359,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.980000000000027,0.014816471742249874,dol,sqrt,dol,0.01,0.015,0.0,0.03,0.16,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.982399999999993,0.01737822160061264,dol,dol,dol,0.01,0.015,0.0,0.01,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.98333333333331,0.016521754886165037,dol,sqrt,rank,0.01,0.015,0.045,0.0,0.12,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.983333333333327,0.01858823267952465,dol,dol,rank,0.01,0.0,0.14,0.0,0.16,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.983333333333345,0.017369081962562732,dol,sqrt,rank,0.0,0.015,0.085,0.03,0.12,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.986666666666665,0.014673897942088013,dol,dol,dol,0.0,0.0,0.045,0.01,0.16,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.986666666666665,0.015600670429563335,dol,dol,dol,0.01,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
11.986666666666665,0.015600670429563335,dol,dol,dol,0.01,0.0,0.0,0.0,0.16,0.0,0.004,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
11.993333333333338,0.018607294290541424,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.993333333333338,0.020973413401344652,dol,dol,rank,0.0,0.0,0.14,0.03,0.16,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.993333333333338,0.019417274823093876,dol,dol,rank,0.01,0.0,0.045,0.03,0.16,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.993333333333338,0.021277657210566445,sqrt,dol,dol,0.01,0.015,0.085,0.03,0.26,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.993333333333338,0.018606788070387008,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11.993333333333338,0.018606788070387008,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11.993333333333338,0.01560335230125363,dol,dol,dol,0.01,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
11.993333333333338,0.01560335230125363,dol,dol,dol,0.01,0.0,0.0,0.0,0.16,0.0,0.004,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
12.00239999999999,0.0178857522253515,dol,dol,dol,0.01,0.015,0.0,0.03,0.2,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.003333333333329,0.016467992076663038,dol,dol,dol,0.01,0.015,0.085,0.01,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.003333333333329,0.015607049359302483,dol,dol,dol,0.01,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.0,-300.0,0.011,0.0,0.0
12.003333333333329,0.015607049359302483,dol,dol,dol,0.01,0.0,0.0,0.0,0.16,0.0,0.004,0.0,0.0,0.0,1.0,-300.0,0.011,0.0,0.0
12.006666666666646,0.015599776733919879,dol,dol,dol,0.01,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.011,0.0,0.0
12.006666666666646,0.015599776733919879,dol,dol,dol,0.01,0.0,0.0,0.0,0.16,0.0,0.004,0.0,0.0,0.0,0.0,-300.0,0.011,0.0,0.0
12.006666666666666,0.01650371442141749,dol,sqrt,rank,0.01,0.015,0.045,0.01,0.12,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.006666666666684,0.022904807357279244,dol,dol,dol,0.01,0.0,0.0,0.03,0.16,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.010000000000002,0.013335034560912855,dol,dol,dol,0.0,0.015,0.045,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.01333333333332,0.0154071695215788,dol,dol,dol,-0.01,0.0,0.14,0.03,0.16,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.013333333333339,0.01707286348218955,dol,sqrt,rank,0.0,0.0,0.085,0.03,0.12,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.029999999999985,0.015181900995983731,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.029999999999985,0.015181900995983731,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.003,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.036666666666658,0.01365713597490472,dol,dol,rank,0.01,0.0,0.14,0.03,0.2,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.036666666666658,0.015182819264379557,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.036666666666658,0.015182819264379557,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.040000000000013,0.01983521851171313,dol,sqrt,dol,0.0,0.0,0.045,0.03,0.16,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.043333333333331,0.016608960747473357,dol,sqrt,rank,0.0,0.015,0.085,0.01,0.12,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.043333333333331,0.01630139139937311,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.003,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
12.043333333333331,0.01630139139937311,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.003,0.004,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
12.043600000000021,0.016528067801750417,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.046399999999968,0.021796162575945247,dol,dol,dol,0.01,0.015,0.0,0.03,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.046666666666649,0.016291740399946814,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.003,0.0,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
12.046666666666649,0.016291740399946814,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.003,0.004,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
12.050000000000004,0.024937511728021014,dol,dol,dol,-0.01,0.015,0.085,0.0,0.12,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.050000000000004,0.020992529096129687,dol,dol,dol,-0.01,0.015,0.085,0.0,0.16,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.050000000000004,0.019367851639020568,dol,dol,dol,-0.01,0.015,0.14,0.0,0.16,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.050000000000004,0.02149068365077708,dol,dol,rank,0.01,0.015,0.085,0.01,0.2,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.053333333333324,0.025703658438267336,dol,sqrt,dol,0.01,0.0,0.0,0.0,0.12,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.053333333333324,0.016845952587864914,dol,sqrt,rank,0.01,0.015,0.085,0.0,0.12,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.05333333333336,0.021037629004908052,dol,dol,dol,-0.01,0.015,0.085,0.0,0.12,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.056666666666679,0.017416314448325813,dol,sqrt,dol,0.0,0.0,0.045,0.03,0.16,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.063333333333315,0.012605189763068333,dol,dol,dol,-0.01,0.015,0.085,0.0,0.16,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.073333333333343,0.021820729204979312,dol,dol,dol,0.0,0.0,0.14,0.03,0.26,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.073333333333343,0.014240637238654832,dol,dol,rank,0.01,0.0,0.14,0.01,0.16,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.07666666666666,0.015263364759376546,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.07666666666666,0.015263364759376546,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.079999999999979,0.015265268254730699,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.079999999999979,0.015265268254730699,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.079999999999979,0.014247333320335438,dol,dol,rank,0.01,0.0,0.14,0.01,0.16,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.080000000000016,0.022176195714557773,dol,sqrt,dol,-0.01,0.015,0.085,0.01,0.12,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.083333333333334,0.01640280048582491,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
12.083333333333334,0.01640280048582491,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.004,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
12.083333333333334,0.014247931652361701,dol,dol,rank,0.01,0.0,0.14,0.01,0.16,0.008,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.086666666666654,0.014249076151989122,dol,dol,rank,0.01,0.0,0.14,0.01,0.16,0.008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.087599999999998,0.018498223420201822,dol,dol,dol,0.01,0.015,0.045,0.03,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.093333333333307,0.0188271556062572,sqrt,dol,dol,0.01,0.0,0.045,0.01,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.093333333333327,0.020995189221448926,dol,dol,dol,0.01,0.0,0.045,0.0,0.2,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.093333333333364,0.017571833924820767,dol,dol,dol,0.01,0.0,0.085,0.0,0.16,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.1,0.023621225688711348,dol,sqrt,dol,0.0,0.015,0.045,0.03,0.16,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.1,0.014603640365536458,sqrt,dol,dol,0.01,0.015,0.0,0.0,0.16,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.1,0.01641849136165052,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
12.1,0.01641849136165052,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.004,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
12.106666666666635,0.020127976754314415,dol,dol,rank,0.01,0.0,0.14,0.01,0.16,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.10999999999999,0.01968650368860559,dol,dol,dol,0.01,0.015,0.085,0.03,0.26,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.10999999999999,0.022197740260365844,dol,dol,rank,0.0,0.015,0.14,0.01,0.2,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.113333333333328,0.01854516337265646,dol,dol,rank,0.01,0.015,0.14,0.0,0.16,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.113333333333346,0.019379568777452193,dol,dol,dol,0.0,0.0,0.045,0.03,0.16,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.116666666666664,0.019206021993500234,dol,dol,rank,0.01,0.0,0.085,0.0,0.16,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.116666666666664,0.01770961091025413,dol,sqrt,rank,0.0,0.0,0.085,0.0,0.12,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.116666666666664,0.01529312111399787,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011,0.0,0.0
12.116666666666664,0.01529312111399787,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.011,0.0,0.0
12.120000000000001,0.01910228245233769,sqrt,dol,dol,0.0,0.0,0.0,0.03,0.16,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.120000000000019,0.01721595403709615,sqrt,dol,dol,0.0,0.0,0.045,0.01,0.16,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.123333333333301,0.01890879152963272,dol,sqrt,rank,0.01,0.015,0.0,0.03,0.12,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.123333333333338,0.019536278581521467,dol,dol,rank,0.01,0.015,0.045,0.03,0.16,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.123333333333338,0.017819699941357053,dol,sqrt,dol,0.0,0.015,0.0,0.03,0.12,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.123333333333338,0.015306880469374017,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0
12.123333333333338,0.015306880469374017,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0
12.126666666666656,0.017960704949870322,dol,dol,rank,0.01,0.0,0.14,0.03,0.2,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.129999999999974,0.015553040029143756,dol,dol,dol,-0.01,0.015,0.045,0.03,0.2,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.13333333333333,0.019404520838272783,dol,dol,dol,-0.01,0.015,0.045,0.03,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.13333333333333,0.0184573012974591,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.008,0.0,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
12.13333333333333,0.0184573012974591,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.008,0.004,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
12.136666666666665,0.01513859725142131,sqrt,dol,dol,0.01,0.0,0.045,0.01,0.16,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.140000000000002,0.017546464202226063,dol,sqrt,rank,0.0,0.015,0.14,0.01,0.12,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.140000000000002,0.018461409261644298,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.008,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
12.140000000000002,0.018461409261644298,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.008,0.004,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
12.14333333333332,0.021558077803751262,dol,sqrt,rank,0.0,0.015,0.045,0.0,0.12,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.14333333333332,0.01645836768153941,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.011,0.0,0.0
12.14333333333332,0.01645887058138604,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.0,-300.0,0.011,0.0,0.0
12.14333333333332,0.01645836768153941,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.004,0.0,0.0,0.0,0.0,-300.0,0.011,0.0,0.0
12.14333333333332,0.01645887058138604,sqrt,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.004,0.0,0.0,0.0,1.0,-300.0,0.011,0.0,0.0
12.146666666666638,0.016108281585247672,dol,dol,rank,0.01,0.0,0.14,0.01,0.2,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.147599999999992,0.02015092022712609,dol,dol,dol,0.01,0.0,0.045,0.01,0.16,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.149999999999993,0.015469440654016819,dol,sqrt,dol,0.0,0.0,0.045,0.01,0.12,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.153333333333313,0.017737355832421177,dol,sqrt,rank,0.01,0.015,0.0,0.0,0.12,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.156666666666668,0.016507956894019776,dol,dol,dol,0.01,0.015,0.085,0.0,0.16,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.159999999999986,0.020022648215347428,dol,dol,rank,0.0,0.0,0.14,0.01,0.16,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.163333333333304,0.01605413467222925,dol,dol,dol,-0.01,0.015,0.045,0.03,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.166666666666659,0.013224122321923099,dol,dol,dol,-0.01,0.015,0.085,0.0,0.16,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.166666666666659,0.018523553156874498,sqrt,dol,dol,0.0,0.0,0.045,0.03,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.170000000000014,0.01854348215531388,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.003,0.0,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
12.170000000000014,0.01854348215531388,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.003,0.004,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
12.173333333333332,0.018578538476584368,dol,sqrt,rank,-0.01,0.0,0.14,0.01,0.12,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.173333333333332,0.018631015401445218,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.011,0.0,0.0
12.173333333333332,0.018631015401445218,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.0,0.004,0.0,0.0,0.0,0.0,-300.0,0.011,0.0,0.0
12.173333333333332,0.01854418950826696,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.003,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
12.173333333333332,0.01854418950826696,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.003,0.004,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
12.173333333333332,0.014327600949320254,dol,dol,rank,0.01,0.0,0.14,0.01,0.16,0.003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.173333333333332,0.014328091938307502,dol,dol,rank,0.01,0.0,0.14,0.01,0.16,0.003,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.176666666666687,0.01863904623414295,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.0,0.0,0.0,0.0,0.0,1.0,-300.0,0.011,0.0,0.0
12.176666666666687,0.01863904623414295,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.0,0.004,0.0,0.0,0.0,1.0,-300.0,0.011,0.0,0.0
12.179999999999987,0.017472415765047107,dol,sqrt,rank,0.0,0.015,0.085,0.03,0.12,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.180000000000005,0.02117348422315393,dol,dol,dol,0.0,0.0,0.14,0.03,0.26,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.180000000000005,0.016390187830257183,dol,dol,dol,0.01,0.0,0.085,0.03,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.180000000000005,0.019860333183210906,sqrt,dol,dol,-0.01,0.015,0.045,0.03,0.16,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.180000000000005,0.01433246426564272,dol,dol,rank,0.01,0.0,0.14,0.01,0.16,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.180000000000005,0.01433230999189256,dol,dol,rank,0.01,0.0,0.14,0.01,0.16,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.183333333333323,0.020240232982482807,dol,dol,rank,0.01,0.0,0.14,0.01,0.16,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.186666666666643,0.015435218653744056,dol,dol,rank,0.01,0.015,0.14,0.0,0.16,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.193333333333316,0.015891477429392415,dol,dol,dol,-0.01,0.0,0.085,0.01,0.16,0.008,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.193333333333353,0.017689571380608123,dol,sqrt,dol,0.01,0.0,0.0,0.03,0.16,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.193333333333353,0.01585838231673406,sqrt,dol,dol,0.01,0.015,0.0,0.03,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.193333333333353,0.024450908762934216,sqrt,dol,dol,0.01,0.015,0.085,0.03,0.26,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.196666666666633,0.015236917766957871,dol,dol,dol,0.0,0.0,0.045,0.0,0.2,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.19666666666667,0.017565333980652097,dol,dol,dol,0.01,0.015,0.0,0.03,0.26,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.19666666666667,0.01589538444771754,dol,dol,dol,-0.01,0.0,0.085,0.01,0.16,0.008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.19666666666667,0.01588816415052646,dol,dol,dol,-0.01,0.0,0.085,0.01,0.16,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.199999999999989,0.01861883654120601,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.0,0.0,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
12.199999999999989,0.01861883654120601,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.0,0.004,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
12.199999999999989,0.015890171924110116,dol,dol,dol,-0.01,0.0,0.085,0.01,0.16,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.203333333333324,0.018604278203721885,dol,sqrt,dol,0.0,0.0,0.0,0.01,0.12,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.203333333333344,0.021184849986793947,dol,dol,dol,0.0,0.015,0.14,0.01,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.203333333333344,0.01861769001663621,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
12.203333333333344,0.01861769001663621,dol,dol,dol,0.01,0.015,0.045,0.01,0.2,0.0,0.004,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
12.20999999999998,0.014357319003315447,dol,dol,rank,0.01,0.0,0.14,0.01,0.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.20999999999998,0.014357319003315447,dol,dol,rank,0.01,0.0,0.14,0.01,0.16,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.213333333333335,0.01663005225042459,dol,dol,dol,0.01,0.015,0.0,0.0,0.16,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.213333333333335,0.015778042058037015,sqrt,dol,dol,0.01,0.015,0.045,0.03,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.213333333333335,0.016624699565093798,dol,dol,dol,-0.01,0.0,0.085,0.01,0.16,0.008,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
