maxerr_scaled,rmse,maxerr,a6,a8,a9,a10,y,L,kap,s19,s20,rw,rf4,bn,p2,imp
3.9233333333333524,0.006485231033321431,0.011770000000000058,0.0,0.02,0.095,0.0,0.185,0.975,0.0,0.0,0.0,0.0,0.0,0.0,-600.0,0
3.9266666666666707,0.006543994991168959,0.011780000000000013,0.0,0.01,0.095,0.0,0.185,1.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.9266666666666707,0.006543994991168959,0.011780000000000013,0.0,0.01,0.095,0.0,0.185,1.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.929999999999989,0.006510965912298336,0.011789999999999967,0.0,0.01,0.095,0.0,0.185,1.025,0.0,0.0,0.0,0.0,0.0,0.0,-150.0,0
3.929999999999989,0.006510965912298336,0.011789999999999967,0.0,0.01,0.095,0.0,0.185,1.025,0.0,0.0,0.0,0.0,0.0,0.0,-150.0,0
3.9395999999999987,0.006515702406636728,0.009848999999999997,0.0,0.02,0.095,0.0,0.185,1.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.9395999999999987,0.006515702406636728,0.009848999999999997,0.0,0.02,0.095,0.0,0.185,1.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.9433333333333356,0.006437594967296629,0.011830000000000007,0.0,0.02,0.095,0.0,0.185,1.025,0.0,0.0,150.0,0.0,0.0,0.0,-600.0,0
3.9433333333333356,0.006437594967296629,0.011830000000000007,0.0,0.02,0.095,0.0,0.185,1.025,0.0,0.0,150.0,0.0,0.0,0.0,-600.0,0
3.950000000000009,0.006860110899654274,0.011850000000000027,0.0,0.02,0.085,0.0,0.2,1.025,0.0,0.0,150.0,0.0,0.0,0.0,-600.0,0
3.950000000000009,0.006860110899654274,0.011850000000000027,0.0,0.02,0.085,0.0,0.2,1.025,0.0,0.0,150.0,0.0,0.0,0.0,-600.0,0
3.953333333333327,0.006133760921085606,0.011859999999999982,0.0,0.02,0.095,0.0,0.185,1.025,0.0,100.0,0.0,0.0,0.0,0.0,-150.0,0
3.953333333333327,0.006133760921085606,0.011859999999999982,0.0,0.02,0.095,0.0,0.185,1.025,0.0,100.0,0.0,0.0,0.0,0.0,-150.0,0
3.953333333333327,0.005973382756491949,0.011859999999999982,0.01,0.02,0.03,0.0,0.2,1.275,0.0,100.0,150.0,0.0,0.0,0.0,-600.0,0
3.953333333333327,0.005973382756491949,0.011859999999999982,0.01,0.02,0.03,0.0,0.2,1.275,0.0,100.0,150.0,0.0,0.0,0.0,-600.0,0
3.9556000000000147,0.006624164243580146,0.009889000000000037,0.0,0.0,0.085,0.0,0.17099999999999999,0.725,0.0,0.0,150.0,0.0,0.0,0.0,-600.0,0
3.9556000000000147,0.006624164243580146,0.009889000000000037,0.0,0.0,0.085,0.0,0.17099999999999999,0.725,0.0,0.0,150.0,0.0,0.0,0.0,-600.0,0
3.9633333333333187,0.006229860952018216,0.011889999999999956,0.01,0.0,0.03,0.0,0.17099999999999999,0.85,0.0,0.0,400.0,0.0,0.0,0.0,-600.0,0
3.9633333333333187,0.006229860952018216,0.011889999999999956,0.01,0.0,0.03,0.0,0.17099999999999999,0.85,0.0,0.0,400.0,0.0,0.0,0.0,-600.0,0
3.973333333333347,0.007270939116072243,0.011920000000000042,0.0,0.02,0.085,0.0,0.2,0.975,0.0,0.0,0.0,0.0,0.0,0.0,-600.0,0
